4214385.813
4152766.106
6142443.555
6618928.424
7112651.119
23874906.78
7285031.074
4953267.515
6413757.515
5248620.974
8557130.462
7405123.169
4124879.689
6231404.674
7843036.267
6006484.464
7933384.161
6148963.719
26691243.41
8085071.538
6429568.911
7309042.602
12904507.32
12047991.13
6929130.961
30104382.87
8944170.346
7938189.826
8582448.028
8822429.484
12061096.93
7055539.714
8727974.222
7794005.799
6200644.041
12071572.4
10585091.28
8702045.019
8109318.431
10463495.61
11587160.68
9626374.735
11009943.86
24694693.02
10722355.99
11166682.4
10144757.81
10988471.53
9043774.504
14495112.75
50463691.31
71358223.32
51124967.92
49075195.12
12302253.39
19268820.63
16438520.21
51968317.29
16344120.38
13818948.56
49834662.77
69840496.84
46350865.34
48220093.77
42393859.19
15765489.8
46218754.1
41073566.31
15519932.09
26960556.32
19293349.54
14948064.46
19854825.04
18824479.18
41546543.16
46543111.02
31093893.57
44894603.1
21993683.68
18481253.86
22031347.99
41908351.41
64105665.03
83253891.84
13408644.2
12303188.47
14614982.26
20030928.14
19356619.18
13018400.72
8792518.475
14258129.64
13391297.67
17671203.81
8204668.131
17353956.22
8849107.838
12032039.58
27320527.88
10706288.65
11565145.98
11068062.73
10342349.53
23372341.2
33994806.34
16044573.03
16387739.1
26556351.12
20134042.11
11270574
25697296.29
14912735.57
24430942.95
15397089.49
26300885.41
28782400.29
17866182.86
16025207.62
17654736.23
22428300.11
23551700.99
19659293.47
35194872.85
22130785.73
14065173.42
24485889.86
11758400.4
27008343.45
15663617.9
31019308.43
21078445.29
14472909.12
25186596.58
13744582.51
20354699.49
20262520.62
29317407.74
14771642.52
9444789.316
12885737.45
14555498.12
27179200.02
15954124.37
21747419.88
25374707.16
16791851.51
27841549.87
37349258.54
23018050.22
26837226.83
22777128.29
17653217.95
24182419.58
70300967.61
21486511.69
20135716.07
39529504.33
17909126.58
24588575.65
19392100.66
21727513.58
26476986.66
17821805.52
21077169.22
31225673
19429815.1
18683830.47
24752867.24
19645188.23
22636296.26
19221663
19784846.85
17449001.62
15432536.34
17215405.47
17124470.83
13816958.57
20395997.79
17242346.1
16817536.35
22337893.19
19613016.53
30903223.58
23781878.52
50817475.04
30235102.79
20301948.71
25431075.22
18574834.28
30804624.02
23655488.31
24086036.79
15063065.37
21916792.34
18061238.51
15663483.71
17894820.65
19057336.75
16637846.85
15702755.76
16796863.96
16748378.37
16232310.12
15571060.89
14575616.95
60485846.79
24692510.22
17708792.02
15342544.3
25703840.06
22751731.2
15637122.34
16507514.06
23194957.85
16385110.57
17745859.18
20274367.46
19726245.17
16316582.2
10020275.41
21852918.35
15161275.03
26999751.81
20256252.32
20398376.54
23556149.73
20551767.23
12841013.38
21719701.2
20562694.14
20017960.73
26462333
19499199.22
18879277.81
14199299.74
19096013.87
15113742.15
18744489.68
15798144.47
14866226.69
13366631.26
16510436.19
19242627.21
19353687.4
19738111.7
31338392.58
17993685.98
17035519.15
21753379.22
18074919.58
17937825.87
20209955.91
17401689.2
17202078.01
21235229.46
20747583.64
22361988.46
38941164.97
12455344.94
17837163.18
21929723.56
24494117.81
20646015.67
16891814.23
15770914.6
25999186.19
21030922.33
17924244.26
21078121.42
23777864.62
63510657.99
16800277.17
19765092.23
15196566.85
14982840.52
57330127.12
